compound_name,inchikey,source_dataset,target_rt_min,candidate_runtime_min,candidate_ph,candidate_flow_ml_min,candidate_temperature_c,column_name,mobile_phase_system,predicted_rt_min,rt_fit_score,predicted_quality_score,confidence_score,ad_penalty,constraint_violation_count,suitable,label_source,runtime_penalty
ReTiNA:report:6:271,GTZCVFVGUGFEME-HNQUOIGGSA-N,ReTiNA:report,1.26,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,1.26,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:6:271,GTZCVFVGUGFEME-HNQUOIGGSA-N,ReTiNA:report,1.26,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,3.135,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:11:272,WHZXTVOEGZRRJM-UPHRSURJSA-N,ReTiNA:report,16.1,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,16.1,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:11:272,WHZXTVOEGZRRJM-UPHRSURJSA-N,ReTiNA:report,16.1,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,17.975,0.8835403726708074,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:11:273,BKOBFLVYTXYFQZ-UPHRSURJSA-N,ReTiNA:report,13.6,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,13.6,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:11:273,BKOBFLVYTXYFQZ-UPHRSURJSA-N,ReTiNA:report,13.6,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,15.475,0.8621323529411764,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:11:274,WHZXTVOEGZRRJM-UHFFFAOYSA-N,ReTiNA:report,16.1,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,16.1,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:11:274,WHZXTVOEGZRRJM-UHFFFAOYSA-N,ReTiNA:report,16.1,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,17.975,0.8835403726708074,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:11:275,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,ReTiNA:report,13.6,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,13.6,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:11:275,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,ReTiNA:report,13.6,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 3.5 um",meoh_formic_acid,15.475,0.8621323529411764,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:7:276,VZCYOOQTPOCHFL-OWOJBTEDSA-N,ReTiNA:report,9.5,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,9.5,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:7:276,VZCYOOQTPOCHFL-OWOJBTEDSA-N,ReTiNA:report,9.5,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,11.375,0.8026315789473684,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:6:277,VZCYOOQTPOCHFL-OWOJBTEDSA-N,ReTiNA:report,1.88,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,1.88,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:6:277,VZCYOOQTPOCHFL-OWOJBTEDSA-N,ReTiNA:report,1.88,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,3.755,0.0026595744680850686,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:45:278,VZCYOOQTPOCHFL-OWOJBTEDSA-N,ReTiNA:report,2.4635735000000003,25.0,7.0,0.4,30.0,"RP column 2 x 150 mm, 1.7 um",acn_formic_acid,2.4635735000000003,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:45:278,VZCYOOQTPOCHFL-OWOJBTEDSA-N,ReTiNA:report,2.4635735000000003,25.0,7.0,0.4,30.0,"RP column 2 x 150 mm, 1.7 um",acn_formic_acid,4.338573500000001,0.2389104688778314,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:279,MDHLQNKEYWBKQU-AATRIKPKSA-N,ReTiNA:metlin,15.916666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,15.916666666666666,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:279,MDHLQNKEYWBKQU-AATRIKPKSA-N,ReTiNA:metlin,15.916666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.791666666666664,0.8821989528795812,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:280,SVMPTVFQQGUGLV-PHEQNACWSA-N,ReTiNA:metlin,19.076666666666664,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.076666666666664,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:280,SVMPTVFQQGUGLV-PHEQNACWSA-N,ReTiNA:metlin,19.076666666666664,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,20.951666666666664,0.9017123886073737,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:281,BWGBLXITCWGUFZ-RMKNXTFCSA-N,ReTiNA:metlin,1.3133333333333332,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,1.3133333333333332,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:281,BWGBLXITCWGUFZ-RMKNXTFCSA-N,ReTiNA:metlin,1.3133333333333332,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,3.1883333333333335,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:282,DERZBLKQOCDDDZ-JLHYYAGUSA-N,ReTiNA:metlin,16.2,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.2,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:282,DERZBLKQOCDDDZ-JLHYYAGUSA-N,ReTiNA:metlin,16.2,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.075,0.8842592592592593,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:283,XFBDGHFDKJITGC-JLHYYAGUSA-N,ReTiNA:metlin,14.736666666666668,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,14.736666666666668,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:283,XFBDGHFDKJITGC-JLHYYAGUSA-N,ReTiNA:metlin,14.736666666666668,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.611666666666668,0.8727663424564578,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:284,HKEOCEQLCZEBMK-BQYQJAHWSA-N,ReTiNA:metlin,9.84,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,9.84,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:284,HKEOCEQLCZEBMK-BQYQJAHWSA-N,ReTiNA:metlin,9.84,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.715,0.8094512195121951,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:285,HVXOPIMKPZNKEN-VOTSOKGWSA-N,ReTiNA:metlin,16.875,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.875,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:285,HVXOPIMKPZNKEN-VOTSOKGWSA-N,ReTiNA:metlin,16.875,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.75,0.8888888888888888,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:286,MGFJDEHFNMWYBD-OWOJBTEDSA-N,ReTiNA:metlin,1.8483333333333327,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,1.8483333333333327,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:286,MGFJDEHFNMWYBD-OWOJBTEDSA-N,ReTiNA:metlin,1.8483333333333327,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,3.7233333333333327,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:9:287,FSQQTNAZHBEJLS-UHFFFAOYSA-N,ReTiNA:report,1.995,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,1.995,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:9:287,FSQQTNAZHBEJLS-UHFFFAOYSA-N,ReTiNA:report,1.995,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,3.87,0.06015037593984962,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:retip:4:288,FSQQTNAZHBEJLS-UHFFFAOYSA-N,ReTiNA:retip,0.0186666666666666,17.0,7.0,0.4,45.0,"HI column 2.1 x 150 mm, 1.7 um",acn_formic_acid,0.0186666666666666,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:retip:4:288,FSQQTNAZHBEJLS-UHFFFAOYSA-N,ReTiNA:retip,0.0186666666666666,17.0,7.0,0.4,45.0,"HI column 2.1 x 150 mm, 1.7 um",acn_formic_acid,1.8936666666666666,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:7:289,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,9.5,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,9.5,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:7:289,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,9.5,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,11.375,0.8026315789473684,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:6:290,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,1.88,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,1.88,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:6:290,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,1.88,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,3.755,0.0026595744680850686,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:10:291,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,3.5425,60.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.8 um",meoh_formic_acid,3.5425,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:10:291,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,3.5425,60.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.8 um",meoh_formic_acid,5.4175,0.470712773465067,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:45:292,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,2.4635735000000003,25.0,7.0,0.4,30.0,"RP column 2 x 150 mm, 1.7 um",acn_formic_acid,2.4635735000000003,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:45:292,VZCYOOQTPOCHFL-UHFFFAOYSA-N,ReTiNA:report,2.4635735000000003,25.0,7.0,0.4,30.0,"RP column 2 x 150 mm, 1.7 um",acn_formic_acid,4.338573500000001,0.2389104688778314,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:7:293,VZCYOOQTPOCHFL-UHFFFAOYSA-L,ReTiNA:report,2.45,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,2.45,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:7:293,VZCYOOQTPOCHFL-UHFFFAOYSA-L,ReTiNA:report,2.45,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,4.325,0.23469387755102045,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:9:294,VZCYOOQTPOCHFL-UHFFFAOYSA-L,ReTiNA:report,0.61,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,0.61,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:9:294,VZCYOOQTPOCHFL-UHFFFAOYSA-L,ReTiNA:report,0.61,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,2.485,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:6:295,VZCYOOQTPOCHFL-UHFFFAOYSA-L,ReTiNA:report,1.52,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,1.52,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:6:295,VZCYOOQTPOCHFL-UHFFFAOYSA-L,ReTiNA:report,1.52,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,3.395,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:massbank:3:296,FHSDVOJKLYJNCQ-UHFFFAOYSA-N,ReTiNA:massbank,6.41,15.0,7.0,0.25,40.0,"RP column 2.1 x 50 mm, 1.7 um",acn_formic_acid,6.41,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:massbank:3:296,FHSDVOJKLYJNCQ-UHFFFAOYSA-N,ReTiNA:massbank,6.41,15.0,7.0,0.25,40.0,"RP column 2.1 x 50 mm, 1.7 um",acn_formic_acid,8.285,0.7074882995319813,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:retip:5:297,FHSDVOJKLYJNCQ-UHFFFAOYSA-N,ReTiNA:retip,6.41,15.0,7.0,0.35,40.0,"RP column 2.1 x 100 mm, 1.7 um",acn_formic_acid,6.41,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:retip:5:297,FHSDVOJKLYJNCQ-UHFFFAOYSA-N,ReTiNA:retip,6.41,15.0,7.0,0.35,40.0,"RP column 2.1 x 100 mm, 1.7 um",acn_formic_acid,8.285,0.7074882995319813,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:9:298,FSQQTNAZHBEJLS-UPHRSURJSA-N,ReTiNA:report,1.995,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,1.995,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:9:298,FSQQTNAZHBEJLS-UPHRSURJSA-N,ReTiNA:report,1.995,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,3.87,0.06015037593984962,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:7:299,VZCYOOQTPOCHFL-UPHRSURJSA-L,ReTiNA:report,2.45,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,2.45,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:7:299,VZCYOOQTPOCHFL-UPHRSURJSA-L,ReTiNA:report,2.45,20.0,7.0,0.3,40.0,"HI column 2.1 x 150 mm, 5 um",acn_unbuffered,4.325,0.23469387755102045,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:9:300,VZCYOOQTPOCHFL-UPHRSURJSA-L,ReTiNA:report,0.61,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,0.61,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:9:300,VZCYOOQTPOCHFL-UPHRSURJSA-L,ReTiNA:report,0.61,31.0,7.0,0.5,40.0,"HI column 2.1 x 150 mm, 1.7 um",acn_unbuffered,2.485,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:6:301,VZCYOOQTPOCHFL-UPHRSURJSA-L,ReTiNA:report,1.52,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,1.52,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:6:301,VZCYOOQTPOCHFL-UPHRSURJSA-L,ReTiNA:report,1.52,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,3.395,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:302,DPSXZXQPFAYPNZ-VURMDHGXSA-N,ReTiNA:metlin,16.771666666666665,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.771666666666665,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:302,DPSXZXQPFAYPNZ-VURMDHGXSA-N,ReTiNA:metlin,16.771666666666665,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.646666666666665,0.8882043128291762,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:10:303,ZRALSGWEFCBTJO-UHFFFAOYSA-N,ReTiNA:report,1.3,60.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.8 um",meoh_formic_acid,1.3,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:10:303,ZRALSGWEFCBTJO-UHFFFAOYSA-N,ReTiNA:report,1.3,60.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.8 um",meoh_formic_acid,3.175,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:304,JQEGPXDAKXQYMM-VIZOYTHASA-N,ReTiNA:metlin,14.295,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,14.295,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:304,JQEGPXDAKXQYMM-VIZOYTHASA-N,ReTiNA:metlin,14.295,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.17,0.8688352570828961,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:305,NJSMWLQOCQIOPE-JEGUCOMDSA-N,ReTiNA:metlin,9.83,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,9.83,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:305,NJSMWLQOCQIOPE-JEGUCOMDSA-N,ReTiNA:metlin,9.83,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.705,0.8092573753814852,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:6:306,XEEVLJKYYUVTRC-UHFFFAOYSA-N,ReTiNA:report,1.01,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,1.01,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:6:306,XEEVLJKYYUVTRC-UHFFFAOYSA-N,ReTiNA:report,1.01,25.0,7.0,0.3,30.0,"RP column 2.1 x 150 mm, 1.7 um",acn_formic_acid,2.885,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:report:10:307,MUBZPKHOEPUJKR-UHFFFAOYSA-N,ReTiNA:report,1.3,60.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.8 um",meoh_formic_acid,1.3,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:report:10:307,MUBZPKHOEPUJKR-UHFFFAOYSA-N,ReTiNA:report,1.3,60.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.8 um",meoh_formic_acid,3.175,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:18:308,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.53,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,13.53,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:18:308,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.53,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,15.405,0.8614190687361419,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:19:309,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,8.870000000000001,14.0,7.0,0.3,45.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,8.870000000000001,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:19:309,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,8.870000000000001,14.0,7.0,0.3,45.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,10.745000000000001,0.7886133032694476,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:38:310,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,11.78,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",acn_formic_acid,11.78,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:38:310,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,11.78,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",acn_formic_acid,13.655,0.8408319185059423,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:39:311,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.19,20.0,7.0,0.5,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,15.19,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:39:311,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.19,20.0,7.0,0.5,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,17.064999999999998,0.8765635286372614,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:40:312,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,30.57,45.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,30.57,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:40:312,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,30.57,45.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,32.445,0.9386653581943082,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:41:313,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,34.809999999999995,45.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,34.809999999999995,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:41:313,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,34.809999999999995,45.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,36.684999999999995,0.9461361677678828,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:42:314,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,31.27,45.0,7.0,1.0,30.0,"RP column 4.6 x 150 mm, 5 um",acn_formic_acid,31.27,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:42:314,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,31.27,45.0,7.0,1.0,30.0,"RP column 4.6 x 150 mm, 5 um",acn_formic_acid,33.144999999999996,0.9400383754397186,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:12:315,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,16.34,20.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_unbuffered,16.34,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:12:315,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,16.34,20.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_unbuffered,18.215,0.8852509179926561,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:13:316,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.32,20.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_unbuffered,15.32,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:13:316,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.32,20.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_unbuffered,17.195,0.8776109660574413,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:14:317,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,ReTiNA:mcmrt,21.46,30.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_unbuffered,21.46,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
